Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
31 AUG 2026,KENNAMET,EQ,KENNAMETAL INDIA LIMITED ,Permitted ,31 AUG 2026,              10.00,          21978240,           4396.10,    96618540864.00  
31 AUG 2026,KERNEX,EQ,KERNEX MICROSYS(I) LTD   ,Listed    ,31 AUG 2026,              10.00,          16802422,           1735.90,    29167324349.80    
31 AUG 2026,KESORAMIND,BE,KESORAM INDUSTRIES LTD   ,Listed    ,31 AUG 2026,              10.00,         310663663,             11.10,     3448366659.30
31 AUG 2026,KEYFINSERV,EQ,KEYNOTE FIN SERV LTD.    ,Listed    ,31 AUG 2026,              10.00,           5566637,            258.50,     1438975664.50
31 AUG 2026,KFINTECH,EQ,KFIN TECHNOLOGIES LIMITED,Listed    ,31 AUG 2026,              10.00,         172827638,            970.00,   167642808860.00  
31 AUG 2026,KHADIM,BE,KHADIM INDIA LIMITED     ,Listed    ,31 AUG 2026,              10.00,          18378382,            116.15,     2134832853.10    
31 AUG 2026,KHAICHEM,EQ,KHAITAN CHEM & FERT LTD  ,Listed    ,31 AUG 2026,               1.00,          96989200,             55.55,     5387750060.00  
31 AUG 2026,KHAITANLTD,EQ,KHAITAN (INDIA)LTD.      ,Listed    ,31 AUG 2026,              10.00,           4750000,            139.10,      660820000.00
31 AUG 2026,KHANDSE,EQ,KHANDWALA SECURITIES LTD ,Listed    ,31 AUG 2026,              10.00,          15253805,             17.05,      259772299.15   
31 AUG 2026,KHFM,SM,KHFM HOS FAC MANA SER LTD,Listed    ,26 AUG 2026,              10.00,          23110499,             47.20,     1090815552.80      
31 AUG 2026,KICL,EQ,KALYANI INVEST CO LTD    ,Listed    ,31 AUG 2026,              10.00,           4365306,           5178.50,    22605737121.00      
31 AUG 2026,KILITCH,BE,KILITCH DRUGS INDIA LTD  ,Listed    ,31 AUG 2026,              10.00,          34961564,            174.65,     6105687536.95   
31 AUG 2026,KIMS,EQ,KRISHNA INST OF MED SCI L,Listed    ,31 AUG 2026,               2.00,         420006484,            755.50,   317314898662.00      
31 AUG 2026,KINGFA,EQ,KINGFA SCI & TEC IND LTD.,Listed    ,31 AUG 2026,              10.00,          13551381,           6050.50,    81992630740.50    
31 AUG 2026,KIOCL,EQ,KIOCL LIMITED            ,Listed    ,31 AUG 2026,              10.00,         607751096,            381.20,   231674717795.20     
31 AUG 2026,KIRANVYPAR,EQ,KIRAN VYAPAR LTD.        ,Permitted ,31 AUG 2026,              10.00,          27284211,            201.70,     5502952516.60
31 AUG 2026,KIRIINDUS,EQ,KIRI INDUSTRIES LIMITED  ,Listed    ,31 AUG 2026,              10.00,          65168000,            530.90,    34597691200.00 
31 AUG 2026,KIRLFER,EQ,KIRLOSKAR FERROUS IND LTD,Permitted ,31 AUG 2026,               5.00,         164921643,            452.20,    74577566964.60   
31 AUG 2026,KIRLOSBROS,EQ,KIRLOSKAR BROTHERS LTD   ,Listed    ,31 AUG 2026,               2.00,          79408926,           1900.20,   150892841185.20
31 AUG 2026,KIRLOSENG,EQ,KIRLOSKAR OIL ENG LTD    ,Listed    ,31 AUG 2026,               2.00,         145379944,           2099.40,   305210654433.60 
31 AUG 2026,KIRLOSIND,EQ,KIRLOSKAR INDUSTRIES LTD ,Listed    ,31 AUG 2026,              10.00,          10509372,           3737.90,    39282981598.80 
31 AUG 2026,KIRLPNU,EQ,KIRLOSKAR PNEUMATIC COM L,Listed    ,31 AUG 2026,               1.00,         129916380,            714.60,    92838245148.00   
31 AUG 2026,KISSHT,EQ,ONEMI TECHNOLOGY SOL LTD ,Listed    ,31 AUG 2026,               1.00,         168483022,            307.15,    51749560207.30    
31 AUG 2026,KITEX,EQ,KITEX GARMENTS LTD       ,Listed    ,31 AUG 2026,               1.00,         199500000,            127.20,    25380390000.00     
31 AUG 2026,KJMCFIN,EQ,K J M C FINANCIAL SERV L ,Permitted ,31 AUG 2026,              10.00,           4785740,             66.10,      316337414.00   
31 AUG 2026,KKCL,EQ,KEWAL KIRAN CLOTHING LTD ,Listed    ,31 AUG 2026,              10.00,          61625185,            503.80,    31046768203.00      
31 AUG 2026,KKJEWELS,SM,KABRA JEWELS LIMITED     ,Listed    ,31 AUG 2026,              10.00,          10485000,             96.60,     1012851000.00  
31 AUG 2026,KKVAPOW,SM,KKV AGRO POWERS LTD.     ,Listed    ,26 AUG 2026,              10.00,            623562,            368.00,      229470816.00   
31 AUG 2026,KLBRENG-B,EQ,KILBURN ENGINEERING LTD. ,Permitted ,31 AUG 2026,              10.00,          52312858,            428.55,    22418675295.90 
31 AUG 2026,KLL,SM,KAUSHALYA LOGISTICS LTD  ,Listed    ,28 AUG 2026,              10.00,          18530000,             21.75,      403027500.00       
31 AUG 2026,KMCSHIL,EQ,K M C SPECIALITY HOSP I L,Permitted ,31 AUG 2026,               1.00,         163085000,            135.50,    22101279200.00   
31 AUG 2026,KMEW,EQ,KNOWLEDGE MARINE & EN W L,Listed    ,31 AUG 2026,               5.00,          24444108,           2924.40,    71484349435.20      
31 AUG 2026,KMSUGAR,EQ,K M SUGAR MILLS LTD      ,Listed    ,31 AUG 2026,               2.00,          92000170,             32.50,     2989085523.30   
31 AUG 2026,KNACK,EQ,KNACK PACKAGING LIMITED  ,Listed    ,31 AUG 2026,              10.00,         122365164,            190.35,    23292208967.40     
31 AUG 2026,KNAGRI,EQ,KN AGRI RESOURCES LIMITED,Listed    ,31 AUG 2026,              10.00,          24998910,            217.40,     5435263012.20    
31 AUG 2026,KNRCON,EQ,KNR CONSTRU LTD.         ,Listed    ,31 AUG 2026,               2.00,         281234600,            121.20,    34082821174.00    
31 AUG 2026,KODYTECH,ST,KODY TECHNOLAB LIMITED   ,Listed    ,31 AUG 2026,              10.00,          14293460,           1489.45,    21289393997.00  
31 AUG 2026,KOHINOOR,EQ,KOHINOOR FOODS LIMITED   ,Listed    ,31 AUG 2026,              10.00,          37071530,             33.95,     1258949158.80  
31 AUG 2026,KOKUYOCMLN,EQ,KOKUYO CAMLIN LIMITED    ,Listed    ,31 AUG 2026,               1.00,         100303806,             79.35,     7958103968.05
31 AUG 2026,KOLTEPATIL,EQ,KOLTE PATIL DEV. LTD.    ,Listed    ,31 AUG 2026,              10.00,          88680094,            446.80,    39622265999.20
31 AUG 2026,KONSTELEC,ST,KONSTELEC ENGINEERS LTD  ,Listed    ,31 AUG 2026,              10.00,          15100000,             64.05,      967155000.00 
31 AUG 2026,KONTOR,SM,KONTOR SPACE LIMITED     ,Listed    ,31 AUG 2026,              10.00,           6180000,             55.50,      342990000.00    
31 AUG 2026,KOPRAN,EQ,KOPRAN LTD               ,Listed    ,31 AUG 2026,              10.00,          48287601,            217.85,    10518488125.85    
31 AUG 2026,KORE,SM,JAY JALARAM TECHNO LTD   ,Listed    ,31 AUG 2026,              10.00,          12125000,            118.80,     1440450000.00      
31 AUG 2026,KOTAKBANK,EQ,KOTAK MAHINDRA BANK LTD  ,Listed    ,31 AUG 2026,               1.00,        9946508970,            419.40,  4171565862018.00 
31 AUG 2026,KOTARISUG,BE,KOTHARI SUG & CHEM LTD.  ,Listed    ,31 AUG 2026,              10.00,          82888580,             33.00,     2733665368.40 
31 AUG 2026,KOTHARIPET,EQ,KOTHARI PETROCHEM LTD    ,Listed    ,31 AUG 2026,              10.00,          58846400,            131.10,     7714174576.00
31 AUG 2026,KOTHARIPRO,EQ,KOTHARI PRODUCTS LTD     ,Listed    ,31 AUG 2026,              10.00,          59687730,             67.10,     4005046683.00
31 AUG 2026,KOTIC,EQ,KOTHARI INDUSTRIAL CORP L,Permitted ,31 AUG 2026,               5.00,         108021773,            143.45,    15493562901.40     
31 AUG 2026,KOTYARK,BE,KOTYARK INDUSTRIES LTD   ,Listed    ,31 AUG 2026,              10.00,         113070276,             33.35,     3769763001.85   
31 AUG 2026,KOVAI,EQ,KOVAI MEDICAL CENTER & HO,Permitted ,31 AUG 2026,              10.00,          10942262,           6074.50,    66468770519.00     
31 AUG 2026,KPEL,EQ,K.P. ENERGY LIMITED      ,Listed    ,31 AUG 2026,               5.00,          67798099,            244.60,    16583415015.40      
31 AUG 2026,KPIGREEN,EQ,KPI GREEN ENERGY LIMITED ,Listed    ,31 AUG 2026,               5.00,         197671968,            304.60,    60210881452.80  
31 AUG 2026,KPIL,EQ,KALPATARU PROJECT INT LTD,Listed    ,31 AUG 2026,               2.00,         170772546,           1400.90,   239235259691.40      
31 AUG 2026,KPITTECH,EQ,KPIT TECHNOLOGIES LIMITED,Listed    ,31 AUG 2026,              10.00,         274143808,            585.00,   160374127680.00  
31 AUG 2026,KPL,EQ,KWALITY PHARMACEUTICALS L,Permitted ,31 AUG 2026,              10.00,          10376198,           3277.00,    34002800846.00       
31 AUG 2026,KPRMILL,EQ,KPR MILL LTD.            ,Listed    ,31 AUG 2026,               1.00,         341814000,           1177.60,   402520166400.00   
31 AUG 2026,KRBL,EQ,KRBL LIMITED             ,Listed    ,31 AUG 2026,               1.00,         228889892,            422.25,    96648756897.00      
31 AUG 2026,KREBSBIO,EQ,KREBS BIOCHEMICALS & IND ,Listed    ,31 AUG 2026,              10.00,          21560586,             56.30,     1213645385.95  
31 AUG 2026,KRIDHANINF,BE,KRIDHAN INFRA LIMITED    ,Listed    ,31 AUG 2026,               2.00,          94779205,              2.00,      189558410.00
31 AUG 2026,KRISHANA,EQ,KRISHANA PHOSCHEM LIMITED,Listed    ,31 AUG 2026,               2.00,         309138000,            191.05,    59054632140.00  
31 AUG 2026,KRISHCA,SM,KRISHCA STRAPPING SLTN L ,Listed    ,31 AUG 2026,              10.00,          15927750,            156.45,     2491896487.50   
31 AUG 2026,KRISHIVAL,EQ,KRISHIVAL FOODS LIMITED  ,Listed    ,31 AUG 2026,              10.00,          25067236,            410.95,    10301380634.20 
31 AUG 2026,KRISHNADEF,EQ,KRISHNA DEF AND ALD IND L,Listed    ,31 AUG 2026,              10.00,          14933388,           1004.80,    15005068262.40
31 AUG 2026,KRITI,EQ,KRITI INDUSTRIES IND LTD ,Listed    ,31 AUG 2026,               1.00,          52696000,             60.40,     3181784480.00     
31 AUG 2026,KRITIKA,EQ,KRITIKA WIRES LIMITED    ,Listed    ,31 AUG 2026,               2.00,         266280000,              5.40,     1432586400.00   
31 AUG 2026,KRITINUT,EQ,KRITI NUTRIENTS LIMITED  ,Listed    ,31 AUG 2026,               1.00,          50103520,             87.15,     4367022803.20  
31 AUG 2026,KRMAYURVED,SM,KRM AYURVEDA LIMITED     ,Listed    ,31 AUG 2026,              10.00,          21260800,            285.40,     6067832320.00
31 AUG 2026,KRN,EQ,KRN HEAT EXCHANGE N REF L,Listed    ,31 AUG 2026,              10.00,          65458486,           1553.10,   101663574606.60       
31 AUG 2026,KRONOX,BE,KRONOX LAB SCIENCES LTD  ,Listed    ,31 AUG 2026,              10.00,          37104000,            177.35,     6580023360.00    
31 AUG 2026,KROSS,EQ,KROSS LIMITED            ,Listed    ,31 AUG 2026,               5.00,          64509422,            212.70,    13721799153.60     
31 AUG 2026,KRSNAA,EQ,KRSNAA DIAGNOSTICS LTD   ,Listed    ,31 AUG 2026,               5.00,          32438672,            553.65,    17959670752.80    
31 AUG 2026,KRT,RR,KNOWLEDGE REALTY TRUST   ,Listed    ,31 AUG 2026,             100.00,        4434399541,            110.45,   489868117294.25       
31 AUG 2026,KRYSTAL,EQ,KRYSTAL INTEGRATED SER L ,Listed    ,31 AUG 2026,              10.00,          13971952,            626.75,     8756920916.00   
31 AUG 2026,KSB,EQ,KSB LIMITED              ,Listed    ,31 AUG 2026,               2.00,         174039220,            807.25,   140493160345.00       
31 AUG 2026,KSCL,EQ,KAVERI SEED CO. LTD.     ,Listed    ,31 AUG 2026,               2.00,          51439071,            765.50,    39376608850.50      
31 AUG 2026,KSE,EQ,KSE LTD.                 ,Permitted ,31 AUG 2026,               1.00,          32000000,            180.30,     5769600000.00       
31 AUG 2026,KSHINTL,EQ,KSH INTERNATIONAL LIMITED,Listed    ,31 AUG 2026,               5.00,          67755700,            947.05,    64168035685.00   
31 AUG 2026,KSHITIJ-RE,BE,KSHITIJ POLYLINE LTD     ,Permitted ,31 AUG 2026,               2.00,          61697950,              0.05,        2467918.00
31 AUG 2026,KSHITIJPOL,EQ,KSHITIJ POLYLINE LIMITED ,Listed    ,31 AUG 2026,               2.00,         215942824,              3.00,      645669043.75
31 AUG 2026,KSL,EQ,KALYANI STEELS LIMITED   ,Listed    ,31 AUG 2026,               5.00,          43653060,            909.75,    39713371335.00       
31 AUG 2026,KSOLVES,EQ,KSOLVES INDIA LIMITED    ,Listed    ,31 AUG 2026,               5.00,          23720400,            268.30,     6364183320.00   
31 AUG 2026,KSR,EQ,KSR FOOTWEAR LIMITED     ,Listed    ,31 AUG 2026,              10.00,          18378382,             28.60,      525437941.40       
31 AUG 2026,KTKBANK,EQ,KARNATAKA BANK LIMITED   ,Listed    ,31 AUG 2026,              10.00,         378203335,            335.15,   126754847725.25   
31 AUG 2026,KUANTUM,EQ,KUANTUM PAPERS LIMITED   ,Listed    ,31 AUG 2026,               1.00,          87263630,             72.10,     6293452995.60   
31 AUG 2026,KUSUMGAR,EQ,KUSUMGAR LIMITED         ,Listed    ,31 AUG 2026,               1.00,         104991372,            581.45,    61047233249.40  
31 AUG 2026,KWIL,EQ,KWALITY WALL'S (INDIA) L ,Listed    ,31 AUG 2026,               1.00,        2349591262,             45.40,   106624451469.55      
31 AUG 2026,LADDERUP,EQ,LADDERUP FINANCE LTD.    ,Permitted ,31 AUG 2026,              10.00,          10602477,             49.40,      523762363.80  
31 AUG 2026,LAGNAM,EQ,LAGNAM SPINTEX LIMITED   ,Listed    ,31 AUG 2026,              10.00,          17669000,             76.40,     1349558220.00    
31 AUG 2026,LAHOTIOV,EQ,LAHOTI OVERSEAS LTD.     ,Permitted ,31 AUG 2026,               2.00,          29171500,             40.30,     1175319735.00  
31 AUG 2026,LAKPRE,BZ,LAKSHMI PRE SCRE LTD     ,Listed    ,31 AUG 2026,              10.00,          10941667,              4.65,       51097584.90    
31 AUG 2026,LAKSHMIMIL,EQ,LAKSHMI MILLS CO. LTD.   ,Permitted ,31 AUG 2026,             100.00,            695915,           8000.00,     5567320000.00
31 AUG 2026,LAKSHYA,SM,LAKSHYA POWERTECH LIMITED,Listed    ,31 AUG 2026,              10.00,          10083920,             85.00,      857133200.00   
31 AUG 2026,LAL,EQ,LORENZINI APPARELS LTD   ,Listed    ,31 AUG 2026,               1.00,         172736551,              9.15,     1577084710.65       
31 AUG 2026,LALITHAA,EQ,LALITHAA JEWELLERY MART L,Listed    ,31 AUG 2026,               5.00,         559709811,            257.90,   144343563158.80  
31 AUG 2026,LALPATHLAB,EQ,DR. LAL PATH LABS LTD.   ,Listed    ,31 AUG 2026,              10.00,         167637770,           1934.60,   324312029842.00
31 AUG 2026,LAMBODHARA,EQ,LAMBODHARA TEXTILES LTD. ,Listed    ,31 AUG 2026,               5.00,          10377600,            141.40,     1467185088.00
31 AUG 2026,LAMOSAIC,ST,LAMOSAIC INDIA LIMITED   ,Listed    ,31 AUG 2026,              10.00,          10338008,             59.60,      616145276.80  
31 AUG 2026,LANCER,EQ,LANCER CONTAINER LINES L ,Permitted ,31 AUG 2026,               5.00,         353263718,             13.10,     4634819980.15    
31 AUG 2026,LANCORHOL,EQ,LANCOR HOLDINGS LIMITED  ,Listed    ,31 AUG 2026,               2.00,          73550560,             33.35,     2454382187.20 
31 AUG 2026,LANDMARK,EQ,LANDMARK CARS LIMITED    ,Listed    ,31 AUG 2026,               5.00,          41464910,            517.45,    21456017679.50  
31 AUG 2026,LANDSMILL,EQ,LANDSMILL GREEN LIMITED  ,Listed    ,31 AUG 2026,               1.00,        1410695055,              0.70,      959272637.40 
31 AUG 2026,LAOPALA,EQ,LA OPALA RG LIMITED      ,Listed    ,31 AUG 2026,               2.00,         111000000,            173.60,    19270710000.00   
31 AUG 2026,LASA,EQ,LASA SUPERGENERICS LTD   ,Listed    ,31 AUG 2026,              10.00,          50101239,              6.90,      346700573.90      
31 AUG 2026,LASERPOWER,EQ,LASER POWER & INFRA LTD  ,Listed    ,31 AUG 2026,               5.00,         140368342,            314.30,    44117769890.60
31 AUG 2026,LATENTVIEW,EQ,LATENT VIEW ANALYTICS LTD,Listed    ,31 AUG 2026,               1.00,         206924980,            269.80,    55828359604.00
31 AUG 2026,LATTEYS,EQ,LATTEYS INDUSTRIES LTD   ,Listed    ,31 AUG 2026,               2.00,          57495825,             21.70,     1248234360.75   
31 AUG 2026,LAURUSLABS,EQ,LAURUS LABS LIMITED      ,Listed    ,31 AUG 2026,               2.00,         539856582,           1915.00,  1033825354530.00
31 AUG 2026,LAXMICOT,EQ,LAXMI COTSPIN LIMITED    ,Listed    ,31 AUG 2026,              10.00,          17147670,             12.90,      221033466.30  
31 AUG 2026,LAXMIDENTL,EQ,LAXMI DENTAL LIMITED     ,Listed    ,31 AUG 2026,               2.00,          54962149,            195.50,    10745100129.50
31 AUG 2026,LAXMIINDIA,EQ,LAXMI INDIA FINANCE LTD  ,Listed    ,31 AUG 2026,               5.00,          52393078,            129.90,     6806908693.75
31 AUG 2026,LCCINFOTEC,EQ,LCC INFOTECH LTD         ,Listed    ,31 AUG 2026,               2.00,         168593350,              3.55,      598506392.50
31 AUG 2026,LCL,EQ,LOHIA CORP LIMITED       ,Listed    ,31 AUG 2026,               1.00,         105650000,            551.45,    58260692500.00       
31 AUG 2026,LEAPIND,EQ,LEAP INDIA LIMITED       ,Listed    ,31 AUG 2026,               1.00,         440536458,            167.80,    73930828381.55   
31 AUG 2026,LEENEE,EQ,LEE & NEE SOFTWARES (E) L,Permitted ,31 AUG 2026,              10.00,          55774000,             10.10,      564432880.00    
